PurchaseID,PurchaseDate,CustomerID,ShopperID,EventTypeID
,2/9/2021,1954,1,4
,4/14/2019,1572,3,6
,3/24/2020,1307,9,6
,3/15/2023,1161,10,3
,1/11/2021,161,4,4
,8/20/2020,1766,10,6
,7/21/2020,963,1,6
,4/27/2023,1362,8,4
,11/14/2019,1412,3,3
,10/19/2022,1816,3,3
,7/16/2021,1439,9,2
,1/3/2021,180,5,3
,1/7/2023,596,10,6
,11/30/2023,1698,9,6
,2/19/2019,1142,5,4
,1/16/2022,1959,5,2
,5/12/2019,1782,9,3
,9/18/2023,1339,3,3
,7/25/2022,1337,7,6
,11/4/2021,933,2,5
,5/14/2021,1406,2,4
,8/28/2022,109,10,6
,2/24/2020,1194,8,4
,5/24/2021,1118,2,4
,3/15/2022,1534,2,6
,10/28/2020,193,4,6
,11/25/2019,778,4,3
,2/4/2020,653,9,4
,7/20/2021,328,2,6
,3/10/2022,1115,6,6
,7/3/2023,1885,8,1
,2/9/2021,706,10,6
,1/16/2021,1757,8,3
,2/27/2021,313,6,4
,2/23/2020,1252,1,3
,12/1/2021,1287,4,3
,7/1/2019,260,6,5
,4/7/2019,734,1,6
,10/6/2020,997,7,5
,6/13/2022,545,2,3
,6/18/2019,1822,2,4
,5/7/2020,221,9,3
,10/7/2021,800,8,2
,11/21/2022,1976,5,4
,9/20/2022,1282,3,6
,4/30/2020,1999,4,6
,6/20/2023,1325,8,6
,9/22/2019,1970,6,3
,10/1/2019,1644,3,1
,4/11/2023,1768,7,6
,9/17/2021,821,6,6
,5/27/2022,324,8,6
,5/5/2022,9,10,4
,11/25/2020,958,10,1
,10/25/2022,279,7,2
,5/26/2022,890,8,6
,10/31/2022,1741,7,4
,6/11/2023,1248,8,2
,2/11/2023,589,7,6
,10/27/2019,766,9,3
,2/23/2019,171,10,2
,1/18/2021,811,6,6
,11/22/2023,663,1,6
,8/13/2020,478,8,1
,7/14/2019,1851,3,6
,8/3/2020,1280,4,2
,1/5/2023,31,4,1
,10/3/2019,215,4,6
,6/21/2022,689,5,4
,4/12/2021,1945,4,6
,9/25/2020,1726,9,6
,5/23/2022,492,1,3
,3/31/2023,624,4,6
,2/6/2019,1855,9,3
,1/17/2019,991,8,6
,7/9/2022,703,3,6
,12/13/2022,1666,1,2
,1/22/2023,1114,8,6
,6/12/2023,314,3,6
,8/27/2020,1392,8,6
,12/8/2023,1995,9,6
,5/23/2021,1674,1,3
,7/11/2019,1116,3,4
,8/8/2023,357,4,2
,6/12/2021,1766,4,6
,8/30/2022,63,6,2
,8/5/2023,126,8,2
,12/28/2022,170,6,1
,2/26/2019,795,7,2
,12/14/2023,1753,3,6
,4/29/2019,1196,3,6
,1/28/2019,1900,6,4
,12/17/2023,1536,5,2
,6/16/2023,347,2,6
,7/7/2021,1341,6,4
,2/16/2021,725,5,6
,11/5/2019,370,9,6
,10/16/2020,964,8,3
,9/14/2019,508,10,1
,8/8/2019,2,3,6
,10/4/2022,1594,6,3
,4/30/2023,624,1,4
,4/2/2020,269,7,2
,4/28/2022,463,8,5
,4/29/2020,1251,2,4
,6/7/2019,129,8,2
,8/1/2021,423,6,2
,12/20/2019,1665,7,4
,12/27/2019,658,6,2
,4/8/2019,1755,10,1
,6/3/2019,276,8,6
,10/25/2023,31,10,2
,9/19/2020,1183,9,2
,4/11/2022,1754,4,4
,1/5/2020,1702,1,6
,4/13/2020,525,2,2
,10/7/2022,224,3,6
,9/28/2019,989,2,3
,5/12/2021,147,4,5
,11/7/2019,1016,5,6
,2/22/2021,309,7,2
,11/27/2023,992,5,2
,6/5/2023,733,2,3
,11/10/2021,341,10,3
,3/9/2021,1743,4,5
,5/24/2020,793,3,6
,5/7/2019,1418,9,4
,2/4/2019,1181,1,1
,6/20/2023,1950,2,4
,2/4/2021,1805,4,3
,8/13/2019,959,4,5
,6/2/2021,858,3,4
,6/21/2022,1360,3,3
,3/29/2019,1046,8,2
,9/11/2020,1908,7,6
,11/7/2023,512,9,4
,3/28/2019,533,5,3
,2/18/2019,1049,6,2
,1/5/2019,516,3,1
,10/11/2020,600,7,3
,6/26/2019,1101,10,2
,10/23/2020,1162,6,5
,5/4/2023,1311,5,3
,7/12/2020,1468,8,2
,1/5/2020,728,1,4
,4/3/2021,1988,3,4
,5/20/2019,1058,1,4
,1/13/2022,1719,10,3
,11/28/2020,1683,4,5
,10/21/2022,801,7,5
,5/2/2019,772,5,6
,6/20/2021,1681,4,4
,8/5/2023,314,9,5
,12/30/2022,1986,3,4
,7/27/2023,316,8,2
,1/26/2022,714,7,6
,4/13/2023,1937,3,6
,5/21/2023,1729,5,6
,7/22/2020,388,10,3
,6/3/2021,267,2,3
,9/6/2023,1242,6,4
,6/27/2019,807,4,6
,5/1/2019,527,3,6
,11/7/2019,523,9,6
,6/24/2019,1223,8,6
,3/18/2021,1379,7,5
,11/25/2019,1691,7,6
,12/12/2022,326,2,6
,9/24/2020,787,7,4
,4/15/2023,339,10,2
,10/4/2021,1542,9,6
,9/4/2019,1089,2,3
,2/22/2023,1225,5,4
,10/6/2023,1425,4,6
,8/17/2022,896,2,4
,4/4/2021,272,10,4
,11/15/2022,1527,9,2
,5/25/2021,383,8,4
,4/23/2020,1547,4,1
,8/16/2019,1439,3,4
,3/27/2021,367,3,6
,8/2/2022,1147,8,4
,6/15/2023,657,7,4
,12/31/2020,1195,1,5
,7/15/2022,962,9,3
,9/17/2020,30,1,6
,5/30/2019,1931,8,6
,4/28/2020,1975,9,2
,5/13/2022,1755,8,2
,9/29/2019,1435,9,3
,1/26/2019,344,10,6
,11/25/2019,1621,4,6
,8/24/2019,1888,5,5
,5/5/2021,1925,7,1
,9/4/2021,198,10,6
,3/31/2020,1341,4,1
,12/29/2023,35,1,6
,10/25/2020,961,8,6
,5/5/2022,1730,4,1
,5/8/2020,1518,2,4
,12/21/2019,1969,2,1
,12/8/2023,785,1,6
,4/12/2021,1359,6,2
,11/20/2019,652,5,3
,3/28/2023,591,1,1
,2/23/2023,1126,9,6
,3/29/2020,1058,10,1
,8/31/2019,267,5,3
,1/26/2019,1053,10,3
,4/1/2023,600,2,2
,12/18/2021,107,1,4
,12/16/2019,1057,8,2
,1/2/2023,1016,1,4
,3/22/2023,583,3,6
,5/8/2020,293,1,4
,3/4/2022,1795,6,3
,2/5/2020,1707,2,4
,1/20/2021,57,2,1
,5/24/2022,1090,4,6
,9/17/2019,1115,7,6
,4/11/2019,1686,6,3
,11/2/2021,1788,7,6
,11/23/2022,477,8,6
,6/4/2021,431,1,4
,11/15/2019,1431,3,4
,12/6/2019,474,6,4
,11/18/2019,1515,6,1
,12/6/2020,244,9,6
,10/23/2021,535,4,6
,11/17/2020,1093,6,3
,8/25/2022,1990,4,2
,9/8/2023,872,7,6
,10/2/2019,1919,7,4
,4/3/2019,1485,1,6
,1/28/2022,254,9,6
,9/12/2022,1878,10,4
,7/21/2021,491,10,2
,4/20/2021,1947,8,6
,9/5/2023,364,10,2
,1/14/2023,229,4,6
,2/23/2019,773,4,6
,6/4/2021,1866,1,6
,5/16/2020,802,4,6
,5/23/2021,1238,7,2
,2/20/2020,1455,6,3
,12/7/2021,382,2,2
,7/15/2023,982,10,3
,1/7/2022,853,6,4
,12/1/2023,215,7,2
,3/31/2019,372,3,4
,11/10/2023,971,3,4
,6/1/2021,1751,8,6
,5/25/2023,969,6,4
,12/13/2020,1039,7,3
,3/21/2020,717,10,2
,10/30/2023,1297,6,6
,2/10/2019,125,4,6
,8/25/2019,1703,1,6
,1/18/2023,1820,10,4
,6/10/2023,878,9,6
,6/9/2023,784,8,6
,6/9/2019,573,9,6
,5/3/2021,473,7,5
,2/28/2022,830,9,2
,10/28/2019,138,8,6
,7/27/2020,28,2,6
,8/5/2020,1151,5,2
,7/24/2023,566,2,4
,11/11/2019,1734,2,4
,3/9/2022,1474,1,4
,3/24/2023,1719,10,2
,12/25/2023,682,1,6
,10/8/2021,110,1,6
,4/13/2020,968,2,6
,4/14/2019,1129,6,6
,3/27/2020,1013,1,6
,7/26/2022,1922,8,4
,7/13/2022,569,7,2
,1/29/2022,1372,6,5
,7/22/2019,585,8,5
,1/16/2020,1441,10,4
,4/28/2023,510,8,4
,2/12/2022,1837,2,1
,6/3/2022,1720,8,4
,3/28/2020,1565,10,5
,3/2/2023,1097,8,3
,6/25/2021,469,5,6
,10/15/2019,1135,7,6
,1/3/2021,230,9,6
,2/27/2023,1277,10,6
,5/22/2021,87,7,6
,6/20/2019,445,5,3
,1/27/2023,1200,3,6
,6/28/2022,1483,6,6
,7/16/2023,673,3,6
,2/20/2023,1841,9,4
,6/5/2020,1315,10,6
,10/16/2020,312,5,6
,7/31/2020,1379,3,4
,4/3/2023,1219,4,2
,4/25/2020,1711,5,2
,12/21/2021,121,7,3
,9/19/2019,1770,7,5
,10/19/2020,1796,1,6
,12/30/2021,1289,3,6
,12/23/2023,1974,5,3
,1/5/2019,100,7,6
,9/29/2022,705,3,2
,9/2/2020,665,6,1
,9/23/2023,1322,10,4
,3/21/2021,1036,1,6
,4/22/2020,1038,2,6
,9/15/2019,105,9,4
,3/27/2023,1879,7,2
,10/31/2022,951,2,6
,3/4/2022,1518,3,3
,6/10/2020,512,7,6
,11/21/2023,1031,2,2
,3/10/2019,693,1,5
,2/14/2023,1643,9,2
,1/10/2021,404,4,4
,2/1/2023,595,2,5
,12/27/2023,1684,9,6
,10/7/2020,648,4,4
,9/20/2022,1301,5,3
,4/30/2022,1859,7,5
,8/16/2023,449,8,6
,7/19/2022,1264,5,2
,9/30/2022,104,3,6
,3/8/2019,466,10,6
,3/6/2023,1468,6,4
,6/23/2021,1419,9,6
,6/2/2022,1580,1,4
,11/20/2023,449,6,6
,6/21/2021,499,10,5
,6/1/2020,1348,6,2
,3/1/2022,693,3,2
,6/22/2023,1105,10,6
,2/14/2019,1501,3,6
,10/21/2023,88,9,6
,10/21/2023,1657,1,3
,3/26/2021,1227,9,4
,10/10/2021,594,8,6
,1/7/2021,1597,9,4
,11/27/2019,474,3,6
,6/2/2023,925,1,6
,6/29/2021,1487,2,4
,1/31/2022,1905,1,2
,10/8/2022,596,2,6
,7/27/2022,1390,9,3
,3/21/2021,1771,2,5
,7/28/2020,1410,1,2
,12/1/2021,1745,4,4
,2/19/2020,1565,8,5
,9/22/2021,804,1,3
,7/4/2019,153,8,4
,8/5/2021,1090,4,1
,7/26/2023,1220,10,4
,10/15/2023,1593,3,6
,11/10/2023,758,10,2
,7/1/2023,1366,1,2
,11/9/2023,911,3,6
,12/4/2020,555,4,6
,4/29/2020,1651,4,6
,2/16/2019,905,6,6
,3/6/2020,521,2,5
,7/18/2023,1844,5,2
,3/7/2019,34,10,6
,2/1/2023,147,5,4
,11/15/2022,1148,8,2
,12/13/2020,1262,10,2
,12/22/2022,862,8,4
,6/5/2021,1727,9,6
,8/31/2021,691,4,6
,1/2/2019,1004,5,6
,6/3/2022,291,5,4
,10/21/2023,1375,1,1
,12/7/2022,1679,7,6
,1/24/2023,219,7,3
,3/13/2023,1032,1,4
,3/12/2021,999,10,3
,5/19/2021,1521,3,3
,9/27/2023,1231,8,6
,1/19/2021,1684,5,3
,9/23/2019,1182,1,4
,10/3/2022,698,4,6
,9/4/2021,41,4,4
,11/5/2020,490,3,2
,4/8/2019,241,3,1
,6/13/2022,411,2,6
,9/1/2022,1300,2,6
,10/3/2019,807,8,4
,5/13/2021,1932,7,4
,2/2/2020,310,5,2
,9/8/2020,1759,9,2
,3/22/2021,375,4,6
,7/17/2021,550,3,6
,9/30/2023,1793,2,4
,3/19/2022,368,9,6
,7/14/2019,805,7,3
,3/7/2019,1520,10,2
,10/19/2021,136,1,2
,7/10/2022,271,7,6
,12/27/2023,1411,2,6
,3/17/2022,1777,2,4
,1/2/2021,1641,8,6
,5/15/2023,1424,1,4
,4/11/2021,455,4,4
,10/28/2022,367,6,6
,6/10/2020,1055,4,4
,9/15/2021,1077,3,2
,12/26/2023,1904,8,3
,1/3/2021,1544,3,3
,10/21/2023,1395,2,4
,8/28/2020,1770,2,4
,1/16/2021,1500,2,5
,2/14/2022,1310,5,2
,4/11/2019,681,7,4
,3/13/2020,1846,5,6
,3/24/2023,1316,2,1
,12/21/2023,1690,6,4
,12/21/2020,562,10,6
,8/30/2019,1900,8,2
,5/27/2020,891,6,6
,8/12/2021,1189,1,4
,6/19/2022,1910,1,6
,11/7/2022,1502,10,6
,1/16/2020,284,10,5
,12/10/2019,956,5,6
,3/3/2021,1878,9,2
,4/28/2022,1391,4,6
,4/16/2020,1292,6,6
,8/18/2021,1931,3,6
,2/19/2022,262,2,4
,2/16/2021,727,5,6
,10/26/2021,1779,7,3
,4/18/2019,1015,5,6
,3/24/2020,35,6,5
,8/4/2021,1652,6,2
,6/19/2019,1058,8,1
,10/2/2021,1673,9,3
,10/11/2023,137,8,6
,10/11/2023,1890,6,2
,4/29/2020,1049,10,6
,12/13/2022,825,8,6
,11/5/2019,1117,3,2
,10/15/2021,183,6,3
,8/19/2023,995,8,2
,8/24/2022,1477,5,3
,2/22/2022,1907,2,6
,1/28/2021,896,9,3
,7/31/2021,1511,1,2
,6/22/2023,1648,7,6
,2/12/2019,1933,10,2
,2/15/2023,362,8,3
,5/7/2020,556,7,6
,4/5/2023,1312,6,3
,4/1/2023,1125,8,4
,3/17/2020,1736,7,6
,4/7/2021,1548,6,4
,3/20/2020,1916,3,2
,6/21/2021,1212,1,3
,3/22/2019,110,9,4
,7/13/2019,1555,10,6
,6/26/2022,153,4,3
,11/11/2023,853,8,2
,12/17/2021,396,10,4
,2/27/2019,1264,3,3
,8/12/2021,201,2,4
,10/30/2023,1876,2,5
,11/28/2023,1385,4,6
,1/17/2021,1498,9,3
,1/31/2020,1224,9,5
,2/7/2023,1892,2,6
,10/21/2020,873,4,6
,10/30/2019,1118,5,6
,10/17/2021,362,6,2
,2/12/2023,1233,3,3
,8/9/2021,250,6,6
,2/28/2023,1870,5,2
,2/21/2022,1628,4,3
,4/18/2020,285,2,5
,8/6/2021,1315,2,6
,11/2/2019,1654,10,4
,11/26/2020,1223,8,6
,7/10/2019,1977,5,4
,1/13/2021,1880,5,6
,3/31/2019,1801,3,4
,3/31/2023,410,2,6
,3/19/2021,1683,5,3
,10/17/2020,1983,5,4
,5/14/2020,765,8,3
,12/3/2023,700,8,6
,2/25/2022,954,7,3
,12/13/2019,886,8,4
,8/14/2019,1510,10,5
,9/3/2020,1151,10,3
,10/29/2019,1758,4,4
,7/7/2019,150,5,6
,2/22/2023,1699,9,4
,2/13/2019,545,3,4
,7/17/2021,4,10,6
,4/5/2021,275,5,6
,7/16/2023,1749,1,6
,12/19/2019,170,4,2
,5/29/2021,1801,5,4
,5/17/2019,1592,9,6
,6/10/2022,1606,8,6
,10/6/2019,1691,2,5
,1/8/2020,137,5,2
,12/30/2021,377,8,2
,2/20/2019,1451,2,6
,1/10/2023,637,10,6
,5/29/2022,1691,9,3
,10/9/2021,916,8,4
,10/14/2019,888,3,6
,6/22/2023,1703,10,6
,7/23/2023,1667,4,4
,10/9/2020,313,7,2
,12/30/2021,365,4,4
,9/6/2022,383,2,2
,4/12/2019,1290,1,6
,12/12/2023,1175,6,6
,4/27/2023,1658,7,3
,3/3/2021,374,8,4
,3/18/2020,8,8,4
,6/13/2020,1540,10,4
,12/4/2021,1976,3,4
,11/6/2020,1330,10,4
,5/10/2020,270,9,6
,6/19/2021,824,10,6
,10/19/2022,140,2,6
,5/27/2021,1794,10,3
,2/15/2021,1261,6,6
,4/24/2019,1316,3,4
,3/30/2019,148,7,2
,12/24/2020,381,6,2
,9/30/2019,803,4,6
,12/3/2023,575,1,6
,1/7/2023,885,8,6
,7/26/2022,622,9,2
,10/25/2019,773,5,3
,4/2/2021,1084,5,6
,7/24/2022,951,1,4
,2/11/2019,711,4,6
,2/17/2019,1950,10,4
,12/3/2021,12,2,1
,1/23/2019,1479,8,4
,10/30/2023,257,2,4
,11/2/2023,1977,5,3
,8/22/2021,155,3,6
,7/30/2019,726,8,6
,3/29/2019,1745,5,2
,6/28/2023,881,7,2
,10/31/2021,1493,1,6
,5/16/2022,754,10,3
,11/13/2021,355,6,5
,9/10/2021,570,10,6
,12/30/2022,327,1,6
,8/2/2019,1311,5,3
,3/26/2023,845,2,5
,6/6/2021,1150,1,6
,8/19/2023,476,10,4
,3/26/2021,134,3,1
,5/16/2019,998,9,4
,1/1/2021,239,9,2
,5/29/2023,1120,9,6
,1/20/2020,1651,8,3
,5/1/2019,1456,8,4
,4/18/2022,570,8,4
,12/14/2019,243,1,2
,10/25/2021,1123,4,6
,11/1/2019,1547,5,4
,5/4/2023,1746,10,5
,10/5/2020,28,8,2
,5/6/2021,78,10,2
,6/21/2019,1584,1,6
,9/19/2019,794,9,2
,5/21/2022,128,5,2
,4/9/2022,135,6,2
,5/14/2021,437,2,4
,11/29/2021,1346,10,6
,10/12/2020,1158,3,6
,2/25/2022,1258,2,2
,8/10/2020,84,1,4
,9/20/2019,352,10,1
,4/13/2020,1212,6,5
,4/5/2023,1852,1,6
,8/1/2021,1188,8,2
,2/17/2019,36,10,4
,6/12/2021,846,5,2
,9/30/2022,1656,5,5
,5/23/2022,655,7,1
,1/25/2020,1891,10,6
,5/24/2023,488,3,1
,11/1/2021,1655,2,6
,12/30/2020,1749,6,3
,10/10/2019,1605,3,4
,8/24/2022,1875,9,3
,7/9/2023,196,8,5
,2/2/2022,110,4,4
,12/3/2023,1253,5,6
,11/8/2019,197,9,6
,12/2/2020,1240,7,2
,7/25/2022,394,10,2
,5/3/2020,1547,4,2
,12/31/2021,1742,1,2
,6/3/2019,889,6,2
,7/23/2021,460,1,6
,4/29/2019,407,1,4
,1/16/2023,397,8,6
,1/25/2020,1245,10,5
,12/7/2019,1141,7,4
,8/1/2022,349,8,4
,4/28/2020,419,6,4
,3/16/2021,1563,5,6
,3/11/2022,1579,5,6
,8/30/2023,574,3,3
,7/20/2023,546,3,6
,5/24/2023,81,7,6
,11/8/2023,1243,3,6
,7/4/2019,229,7,6
,3/12/2020,1516,10,3
,6/17/2019,13,6,6
,12/24/2019,114,9,6
,1/13/2022,1499,6,6
,3/15/2023,1905,6,4
,7/9/2021,909,9,3
,3/9/2021,1336,6,5
,7/6/2023,460,9,4
,12/19/2022,1137,5,6
,4/13/2023,806,4,2
,2/15/2021,1309,8,3
,10/12/2020,1673,2,5
,7/5/2022,1157,9,6
,1/27/2022,1659,1,6
,4/14/2021,1604,4,4
,10/10/2021,1081,5,3
,1/9/2022,1431,10,4
,1/27/2021,172,8,4
,11/29/2022,1413,2,6
,1/11/2022,1954,1,6
,8/23/2019,1120,7,3
,8/6/2023,1406,4,3
,9/23/2022,1066,10,6
,7/12/2022,639,5,5
,12/30/2020,1028,4,4
,9/23/2023,946,5,6
,11/18/2020,519,4,6
,10/1/2021,72,9,3
,6/17/2023,1407,2,1
,10/5/2019,1647,7,2
,7/17/2019,475,1,4
,4/30/2022,359,4,1
,9/3/2020,1432,7,3
,12/6/2019,1392,3,6
,2/4/2022,1559,9,4
,2/5/2021,1678,9,3
,4/23/2020,1144,6,6
,4/14/2020,315,10,4
,1/3/2021,1028,2,2
,5/3/2021,884,10,6
,11/6/2022,773,10,4
,1/17/2019,287,1,6
,3/14/2020,1955,5,3
,3/4/2022,50,3,6
,11/9/2019,1031,9,6
,7/14/2019,578,6,6
,6/7/2022,1108,5,6
,9/17/2021,805,5,4
,9/28/2019,1408,8,1
,7/31/2019,1446,5,2
,5/28/2021,1667,3,4
,8/23/2021,835,6,6
,7/21/2019,1866,4,6
,3/25/2021,1764,2,3
,6/17/2022,642,6,3
,1/14/2023,1533,3,2
,4/10/2022,452,3,4
,4/11/2020,515,10,3
,8/15/2022,468,4,4
,10/11/2023,314,2,3
,10/8/2020,1916,10,6
,3/24/2021,882,8,6
,6/2/2021,169,9,6
,9/8/2019,1312,4,2
,7/7/2023,1061,7,4
,7/21/2023,1825,8,5
,1/9/2021,759,7,6
,11/8/2019,853,9,2
,6/21/2021,1550,5,3
,3/18/2019,1501,6,3
,3/23/2021,1831,1,1
,4/12/2019,1096,6,4
,8/7/2022,1809,5,6
,8/19/2020,514,4,6
,6/21/2022,960,4,6
,7/26/2020,1346,10,6
,11/11/2021,1921,5,6
,11/18/2022,418,9,5
,7/9/2019,524,5,4
,12/8/2022,1116,5,2
,1/21/2021,1983,9,3
,6/25/2022,427,10,6
,11/16/2019,575,8,4
,1/28/2021,1086,9,1
,6/12/2023,781,7,4
,2/11/2019,1899,8,1
,6/8/2021,1129,5,6
,10/11/2021,139,5,4
,1/4/2019,190,7,6
,7/11/2019,458,9,6
,5/5/2023,109,4,6
,12/27/2020,975,3,1
,8/11/2020,1524,10,4
,8/9/2021,1422,9,6
,4/17/2019,1558,2,2
,5/24/2023,1092,8,6
,11/26/2021,1951,9,2
,1/5/2022,449,2,5
,4/27/2021,1049,9,4
,8/29/2022,1747,3,2
,3/11/2021,910,4,2
,8/31/2021,1548,9,4
,8/1/2023,1981,10,2
,7/3/2022,94,7,3
,3/23/2021,771,9,2
,5/28/2022,78,4,2
,2/21/2023,221,1,4
,5/26/2019,680,6,4
,9/23/2019,62,5,6
,9/21/2020,1275,2,6
,9/26/2021,44,1,6
,10/15/2023,1325,9,4
,4/13/2019,714,1,2
,11/24/2020,351,2,6
,4/7/2022,1336,5,6
,3/6/2020,1127,4,6
,7/10/2020,1819,8,3
,2/14/2020,925,2,3
,11/22/2021,275,10,6
,1/24/2023,967,5,6
,3/23/2019,562,6,2
,12/21/2021,640,2,5
,4/15/2020,1330,8,3
,3/26/2023,404,8,4
,8/18/2019,1050,7,4
,11/10/2023,1771,9,2
,5/22/2020,1500,3,3
,5/14/2021,1562,2,6
,2/11/2019,1095,6,2
,10/28/2020,444,7,6
,8/21/2021,532,5,3
,9/2/2021,1089,1,4
,3/10/2023,925,2,2
,3/7/2021,427,9,4
,2/8/2022,1893,4,5
,12/31/2022,1242,2,4
,4/26/2020,312,9,2
,4/23/2021,62,3,4
,1/26/2019,996,1,4
,4/9/2020,389,5,4
,7/29/2021,535,3,3
,8/7/2023,1353,3,2
,3/5/2021,1257,3,4
,10/15/2022,304,5,4
,9/13/2022,1074,2,6
,6/2/2023,1009,7,6
,9/29/2021,1486,3,1
,7/24/2023,19,1,6
,4/2/2022,1009,7,6
,8/12/2023,1621,8,2
,5/31/2020,78,4,1
,8/3/2019,1950,8,4
,3/26/2020,358,1,6
,2/27/2022,1136,6,2
,1/23/2022,15,1,6
,6/16/2022,1315,9,6
,6/18/2022,1049,7,6
,11/10/2019,289,8,2
,9/3/2023,1132,7,6
,9/11/2022,1717,2,4
,11/15/2023,514,5,6
,7/18/2022,311,5,6
,1/30/2022,72,3,3
,10/30/2019,595,9,2
,1/4/2022,1736,7,6
,3/23/2021,725,8,2
,12/15/2019,1334,2,3
,9/4/2023,1549,7,4
,4/28/2019,1735,1,6
,7/3/2023,1059,9,3
,9/9/2019,1180,2,6
,9/3/2019,893,9,3
,8/6/2023,135,4,4
,5/17/2021,1821,10,3
,4/4/2023,792,8,4
,6/15/2023,1418,3,6
,4/4/2020,713,2,6
,6/25/2020,183,6,3
,1/25/2019,1301,8,4
,2/1/2023,304,3,2
,3/28/2022,614,8,4
,11/4/2023,413,6,4
,10/24/2020,750,6,2
,6/9/2020,1202,1,6
,5/4/2023,128,9,6
,9/27/2021,661,8,6
,10/14/2022,1021,6,4
,6/2/2022,1176,7,4
,2/6/2020,1989,3,3
,8/24/2019,270,4,6
,8/3/2023,831,6,2
,1/24/2021,1345,3,6
,4/14/2023,1683,9,4
,2/10/2020,213,8,1
,4/13/2022,1294,8,2
,6/14/2023,1266,1,2
,4/27/2023,230,8,4
,11/21/2022,629,6,6
,10/5/2022,1411,6,2
,6/16/2020,1760,2,4
,9/12/2022,1819,3,4
,6/15/2023,742,6,2
,9/27/2023,1732,3,3
,2/18/2023,653,4,6
,1/23/2022,1429,8,2
,8/12/2019,1802,8,6
,7/30/2022,1699,10,6
,10/31/2019,1975,6,3
,8/6/2021,602,9,6
,10/19/2023,776,4,4
,7/4/2020,966,4,4
,6/24/2021,1452,4,4
,9/28/2022,114,8,6
,8/29/2023,1407,4,6
,1/30/2022,1169,7,4
,6/5/2020,890,10,4
,6/8/2022,1077,9,3
,12/9/2019,293,8,5
,8/19/2021,155,1,2
,4/3/2023,1885,4,4
,7/18/2020,194,6,5
,4/29/2023,479,9,2
,11/1/2020,187,5,6
,7/31/2023,1947,4,6
,8/3/2021,489,10,2
,7/14/2022,1712,4,6
,8/28/2020,1357,7,1
,5/22/2022,1516,9,4
,12/12/2023,769,5,4
,3/25/2023,1599,1,4
,3/14/2020,1867,9,2
,5/29/2023,1135,9,6
,5/12/2022,949,9,6
,10/18/2019,1843,8,6
,3/23/2023,1445,3,6
,11/30/2023,1251,1,3
,9/29/2021,1329,5,1
,10/12/2022,995,2,1
,8/29/2021,1113,1,4
,7/25/2021,1728,7,6
,4/20/2020,553,1,2
,7/19/2022,882,1,2
,4/10/2022,404,7,4
,10/3/2021,224,8,3
,8/16/2021,397,9,4
,5/28/2019,691,10,6
,4/24/2022,1112,2,4
,10/17/2023,1201,6,3
,11/18/2019,1135,10,2
,4/9/2021,1304,6,1
,1/11/2023,197,9,5
,11/26/2021,387,1,3
,9/7/2019,1340,1,4
,8/30/2020,290,3,6
,3/1/2020,1240,9,2
,5/31/2023,1391,4,2
,10/19/2021,405,7,5
,5/25/2022,1462,2,6
,12/26/2020,762,9,6
,8/18/2019,212,1,3
,5/7/2023,1921,2,1
,1/11/2022,240,5,3
,12/4/2021,1987,5,3
,10/22/2021,1772,10,6
,7/4/2023,459,1,3
,12/29/2023,922,8,2
,10/5/2023,1687,7,4
,9/19/2020,1995,9,4
,2/26/2021,1966,4,1
,10/21/2019,1974,7,4
,7/4/2022,833,3,2
,3/5/2019,1081,1,6
,12/11/2019,1464,9,6
,9/28/2021,1947,1,6
,1/10/2019,786,6,6
,9/14/2020,626,7,1
,1/12/2020,137,9,3
,4/3/2019,655,2,6
,11/19/2019,1605,7,1
,3/9/2019,34,6,6
,3/4/2023,1647,1,4
,2/12/2020,156,9,4
,11/11/2020,1482,7,4
,5/20/2019,682,7,2
,8/12/2020,113,3,6
,7/21/2021,1872,7,4
,5/3/2020,77,5,4
,4/8/2020,1065,2,6
,8/17/2020,190,8,6
,7/2/2020,824,4,6
,3/15/2019,473,8,1
,11/12/2019,1425,1,2
,10/20/2020,65,5,4
,3/2/2021,1613,6,6
,6/25/2021,619,2,2
,1/26/2020,1722,9,4
,10/8/2021,1302,8,2
,2/5/2021,850,1,4
,1/19/2023,300,8,4
,1/13/2019,547,2,4
,4/26/2023,1157,10,6
,9/27/2022,1433,7,3
,9/23/2020,396,1,2
,9/14/2021,963,3,3
,8/10/2020,20,4,3
,11/15/2023,1661,10,6
,8/15/2019,347,4,4
,5/23/2023,939,1,3
,3/5/2021,805,7,5
,5/21/2019,1632,3,1
,5/20/2021,422,4,6
,1/26/2023,1009,10,2
,10/19/2020,1527,10,6
,12/11/2022,1602,10,4
,4/22/2022,62,1,3
,4/8/2022,1897,1,6
,12/8/2022,342,2,6
,7/28/2020,1987,7,4
,2/8/2022,1578,5,3
,6/29/2021,71,9,4
,12/7/2019,510,6,5
,9/8/2022,1726,1,6
,7/25/2019,430,4,4
,9/29/2022,664,4,4
,9/16/2023,383,9,6
,2/25/2021,1501,5,4
,9/20/2020,1059,1,3
,6/3/2022,1241,6,3
,4/29/2023,357,9,1
,12/4/2023,1367,4,3
,9/30/2019,594,8,6
,4/29/2022,743,10,3
,3/20/2022,975,8,3
,8/29/2022,1190,9,3
,6/22/2021,942,3,6
,2/25/2023,392,4,4
,8/20/2023,373,2,2
,6/22/2020,1866,1,6
,1/3/2019,979,7,3
