PurchaseItemID,PurchaseID,ItemID,Quantity
,685,75,1
,7842,13,1
,7225,99,1
,3693,9,1
,7322,114,1
,7558,133,1
,8602,126,1
,3691,148,1
,6018,149,1
,4770,143,1
,1717,2,1
,7882,64,1
,6182,101,1
,1241,16,1
,5029,82,1
,1603,104,1
,8471,159,1
,1999,21,1
,5416,51,1
,7286,176,1
,8387,163,1
,8800,160,1
,7689,94,1
,6378,73,1
,5429,154,1
,1622,99,1
,8091,180,1
,6752,15,1
,5763,114,1
,5395,127,1
,2990,78,1
,8143,136,1
,74,134,1
,884,161,1
,6501,29,1
,5786,94,1
,6309,120,1
,7411,88,1
,7894,24,1
,3626,96,1
,1726,145,1
,308,7,1
,3572,174,1
,7097,62,1
,2022,142,1
,8784,148,1
,6741,3,1
,5803,71,1
,6526,50,1
,8252,172,1
,7921,68,1
,1863,24,1
,6913,10,1
,8879,10,1
,3374,163,1
,1547,50,1
,7846,103,1
,8457,113,1
,5669,26,1
,9738,64,1
,1604,101,1
,6979,139,1
,7742,167,1
,9864,20,1
,689,46,1
,1365,101,1
,5498,164,1
,7350,169,1
,781,172,1
,5435,135,1
,48,87,1
,1782,153,1
,2855,82,1
,7419,162,1
,2065,36,1
,1597,114,1
,8933,89,1
,6431,66,1
,8223,152,1
,7444,154,1
,4767,7,1
,5151,31,1
,3337,110,1
,3697,92,1
,7250,162,1
,9147,91,1
,8621,70,1
,5573,75,1
,48,8,1
,1051,69,1
,3459,91,1
,429,158,1
,8587,35,1
,9975,105,1
,592,17,1
,3821,103,1
,2497,54,1
,8258,115,1
,9860,37,1
,978,95,1
,5418,80,1
,3548,98,1
,4167,135,1
,2222,171,1
,451,3,1
,9533,162,1
,6638,17,1
,5459,93,1
,2444,25,1
,192,173,1
,9717,91,1
,5453,32,1
,8772,36,1
,7466,52,1
,6346,118,1
,4776,51,1
,1432,96,1
,1889,124,1
,2202,99,1
,8495,73,1
,8329,30,1
,3354,162,1
,9615,168,1
,9845,152,1
,6512,135,1
,3665,20,1
,4712,28,1
,3733,160,1
,9245,44,1
,9125,159,1
,1128,125,1
,4769,99,1
,5591,18,1
,7760,108,1
,6604,166,1
,2379,66,1
,9617,175,1
,3702,61,1
,1970,178,1
,3421,98,1
,9673,7,1
,1645,20,1
,4425,101,1
,7515,170,1
,3053,3,1
,3567,4,1
,4272,71,1
,8926,56,1
,2493,122,1
,4533,162,1
,4646,53,1
,1532,92,1
,4368,4,1
,3419,37,1
,6582,60,1
,7587,9,1
,4233,113,1
,6646,148,1
,6942,131,1
,6378,171,1
,8287,45,1
,3263,101,1
,6999,31,1
,9751,141,1
,9551,53,1
,1806,149,1
,3089,135,1
,7032,83,1
,4080,150,1
,1953,53,1
,5136,104,1
,2925,32,1
,9820,64,1
,8473,168,1
,8507,19,1
,4811,93,1
,7385,135,1
,1467,126,1
,243,26,1
,9008,54,1
,5042,34,1
,5602,114,1
,6775,83,1
,7950,122,1
,457,74,1
,466,145,1
,2898,44,1
,3560,39,1
,2693,102,1
,9090,49,1
,1911,3,1
,1611,95,1
,5579,114,1
,4633,168,1
,267,120,1
,2038,108,1
,6278,88,1
,8087,106,1
,6874,100,1
,9595,5,1
,5371,164,1
,6853,138,1
,7720,158,1
,7375,82,1
,6352,143,1
,76,115,1
,5248,84,1
,3858,174,1
,8980,180,1
,5210,97,1
,7396,121,1
,1085,97,1
,8090,18,1
,6104,116,1
,2523,35,1
,606,93,1
,6648,61,1
,6312,114,1
,1427,67,1
,1946,17,1
,6803,5,1
,8075,132,1
,2442,54,1
,5433,120,1
,1713,38,1
,2403,114,1
,1349,154,1
,8880,178,1
,2816,123,1
,8010,160,1
,4043,71,1
,6109,48,1
,576,157,1
,3405,122,1
,8302,146,1
,4748,54,1
,869,165,1
,1909,26,1
,2604,139,1
,7764,13,1
,8209,126,1
,4415,136,1
,1490,97,1
,6643,55,1
,1375,86,1
,7401,10,1
,5578,86,1
,7076,171,1
,2237,148,1
,943,27,1
,6659,26,1
,4295,30,1
,8810,119,1
,7137,9,1
,3070,23,1
,921,164,1
,1355,130,1
,3707,25,1
,2734,11,1
,7927,102,1
,2347,28,1
,3705,80,1
,9395,8,1
,9629,79,1
,2869,166,1
,1574,140,1
,5552,32,1
,3648,63,1
,7193,88,1
,2542,155,1
,6405,102,1
,9619,52,1
,202,89,1
,5536,77,1
,9842,12,1
,6063,129,1
,29,116,1
,5960,154,1
,1156,147,1
,6306,127,1
,4428,129,1
,7486,6,1
,9715,141,1
,4010,170,1
,7713,147,1
,5033,60,1
,6415,33,1
,5007,95,1
,7762,50,1
,8121,146,1
,3385,13,1
,5178,49,1
,8673,104,1
,4082,121,1
,8124,2,1
,2900,180,1
,9089,166,1
,1779,168,1
,3350,172,1
,5575,163,1
,7176,51,1
,7389,11,1
,6646,49,1
,2813,158,1
,495,65,1
,5496,73,1
,2977,72,1
,6949,12,1
,3442,147,1
,6115,13,1
,4112,34,1
,1921,118,1
,5111,140,1
,1973,4,1
,5616,149,1
,9089,163,1
,3722,6,1
,8037,70,1
,7514,63,1
,8287,170,1
,4010,64,1
,6042,72,1
,8972,12,1
,6021,61,1
,8734,179,1
,9717,76,1
,2399,120,1
,6167,27,1
,5804,90,1
,7607,54,1
,6622,87,1
,8448,15,1
,9890,13,1
,3294,161,1
,5404,29,1
,1224,65,1
,6011,73,1
,77,162,1
,7648,143,1
,4125,57,1
,4105,18,1
,8714,119,1
,5176,30,1
,4839,16,1
,9979,167,1
,6662,53,1
,3242,167,1
,8236,139,1
,6965,82,1
,1297,171,1
,2827,146,1
,71,61,1
,4682,144,1
,127,46,1
,3619,77,1
,216,155,1
,3012,41,1
,2505,88,1
,2970,43,1
,6485,64,1
,9520,32,1
,3159,161,1
,7611,9,1
,6058,14,1
,4593,88,1
,4444,61,1
,344,176,1
,86,87,1
,3547,37,1
,8794,68,1
,4742,54,1
,3278,44,1
,7129,161,1
,8860,152,1
,9837,63,1
,969,168,1
,6112,6,1
,8205,85,1
,5921,63,1
,872,122,1
,8939,162,1
,1403,24,1
,4997,76,1
,2366,134,1
,4107,108,1
,3834,55,1
,9900,91,1
,4002,106,1
,3292,7,1
,4721,70,1
,1002,61,1
,7856,34,1
,1266,173,1
,2691,38,1
,2863,119,1
,4728,135,1
,6657,18,1
,3330,116,1
,4833,175,1
,9918,101,1
,6314,131,1
,1435,167,1
,6581,161,1
,5691,103,1
,9220,24,1
,2068,173,1
,2466,154,1
,5356,61,1
,9799,172,1
,4509,163,1
,8537,29,1
,7173,111,1
,37,118,1
,1104,23,1
,4212,70,1
,197,166,1
,4725,103,1
,8536,13,1
,9607,64,1
,7627,179,1
,2660,88,1
,4141,12,1
,9630,21,1
,1911,88,1
,9428,142,1
,9731,166,1
,1344,57,1
,7364,6,1
,5191,173,1
,3228,52,1
,7864,153,1
,8875,23,1
,7038,136,1
,7812,129,1
,345,47,1
,4916,14,1
,1834,40,1
,4253,97,1
,8851,150,1
,8845,94,1
,370,149,1
,2217,139,1
,1086,102,1
,5526,134,1
,5820,170,1
,2624,29,1
,3771,167,1
,1013,116,1
,8774,131,1
,4582,149,1
,8283,15,1
,8290,128,1
,5478,123,1
,2168,43,1
,4896,25,1
,9276,151,1
,2226,117,1
,5821,156,1
,5934,52,1
,5024,121,1
,3829,19,1
,2222,78,1
,1824,58,1
,2260,179,1
,1708,129,1
,7395,18,1
,7325,33,1
,3996,141,1
,3031,150,1
,1611,135,1
,4888,100,1
,5108,21,1
,7950,9,1
,5807,162,1
,4620,33,1
,9623,115,1
,6914,60,1
,8400,153,1
,1360,15,1
,3781,120,1
,2145,55,1
,2148,122,1
,6331,39,1
,8435,100,1
,7694,94,1
,8133,180,1
,2444,19,1
,2909,39,1
,5725,164,1
,1848,9,1
,7540,156,1
,8668,79,1
,2961,122,1
,8339,45,1
,9859,140,1
,9107,165,1
,4932,11,1
,931,135,1
,9409,99,1
,4402,22,1
,6287,165,1
,2189,33,1
,6693,161,1
,2962,140,1
,715,4,1
,6636,23,1
,3078,10,1
,2305,172,1
,4408,58,1
,5941,24,1
,2091,31,1
,36,57,1
,398,98,1
,935,110,1
,697,122,1
,7195,41,1
,7072,178,1
,215,65,1
,187,52,1
,405,117,1
,7864,128,1
,8486,164,1
,3262,92,1
,1459,33,1
,7359,99,1
,9471,98,1
,1185,120,1
,6631,125,1
,1738,47,1
,5556,72,1
,3865,38,1
,2527,79,1
,7111,77,1
,6645,53,1
,3171,86,1
,4629,1,1
,6406,114,1
,9306,5,1
,1743,119,1
,3468,47,1
,1504,160,1
,2136,82,1
,5808,64,1
,5456,31,1
,9283,112,1
,3786,169,1
,5945,80,1
,9992,5,1
,3890,123,1
,220,69,1
,4811,141,1
,7689,83,1
,8307,121,1
,1464,122,1
,3309,67,1
,4880,74,1
,1093,161,1
,4492,97,1
,1315,166,1
,8567,72,1
,9419,91,1
,7043,129,1
,5434,1,1
,8895,27,1
,2841,32,1
,4135,100,1
,543,80,1
,9258,101,1
,2721,46,1
,9858,47,1
,5559,65,1
,8278,47,1
,6049,63,1
,9929,18,1
,5764,156,1
,7355,179,1
,31,124,1
,9390,154,1
,6544,125,1
,2695,38,1
,2653,178,1
,9415,12,1
,2720,63,1
,9296,168,1
,4643,141,1
,1620,133,1
,5334,147,1
,6377,29,1
,3353,99,1
,9991,137,1
,2916,41,1
,9929,178,1
,8757,26,1
,820,96,1
,2989,21,1
,8045,10,1
,331,87,1
,3856,38,1
,359,167,1
,6635,179,1
,8448,121,1
,412,48,1
,8485,55,1
,6962,72,1
,9022,44,1
,9934,76,1
,5649,68,1
,2838,77,1
,9435,30,1
,6469,33,1
,4301,19,1
,2630,68,1
,3386,20,1
,1659,16,1
,1489,89,1
,4153,157,1
,9734,47,1
,2046,122,1
,6242,14,1
,746,128,1
,3476,25,1
,4878,83,1
,8186,111,1
,2791,136,1
,6502,87,1
,6252,160,1
,6771,26,1
,4446,71,1
,346,109,1
,7940,19,1
,7468,165,1
,9789,150,1
,5422,18,1
,7932,146,1
,3457,163,1
,674,32,1
,9093,150,1
,6820,73,1
,4734,148,1
,8495,109,1
,2825,77,1
,3979,85,1
,4453,61,1
,8252,137,1
,7761,11,1
,4805,102,1
,7546,159,1
,8659,29,1
,6959,131,1
,4111,150,1
,2322,49,1
,6515,126,1
,8702,2,1
,1376,77,1
,3821,58,1
,4363,62,1
,142,62,1
,9335,14,1
,6526,69,1
,390,153,1
,4884,42,1
,1120,106,1
,8581,2,1
,9641,90,1
,3356,42,1
,5006,20,1
,4132,170,1
,5211,174,1
,6329,132,1
,1158,140,1
,3531,131,1
,5848,77,1
,4402,151,1
,3196,90,1
,7586,32,1
,6,106,1
,2113,3,1
,4785,92,1
,6879,49,1
,4326,146,1
,261,48,1
,5091,28,1
,4292,146,1
,9250,3,1
,955,74,1
,2952,117,1
,2280,173,1
,4429,72,1
,2888,140,1
,5753,38,1
,5932,75,1
,1861,4,1
,2271,26,1
,2384,154,1
,2325,5,1
,7034,123,1
,2783,77,1
,2329,176,1
,10,167,1
,6044,172,1
,2973,112,1
,4277,13,1
,244,101,1
,7186,143,1
,8084,132,1
,5342,30,1
,4231,37,1
,9942,76,1
,1157,58,1
,372,99,1
,894,53,1
,3332,17,1
,2042,40,1
,1095,170,1
,7323,23,1
,4348,50,1
,2805,139,1
,2671,28,1
,5237,164,1
,1910,27,1
,529,98,1
,4751,118,1
,5190,1,1
,1568,104,1
,7772,61,1
,1976,100,1
,3449,38,1
,8204,108,1
,4882,22,1
,6971,173,1
,7971,32,1
,1546,5,1
,3262,113,1
,9970,153,1
,7824,143,1
,12,132,1
,1644,121,1
,8782,150,1
,7379,81,1
,9605,30,1
,3651,133,1
,2455,136,1
,8374,64,1
,692,127,1
,2205,37,1
,4948,27,1
,1933,50,1
,9757,120,1
,3040,125,1
,9499,112,1
,5330,131,1
,9430,97,1
,6723,143,1
,7389,104,1
,7944,104,1
,3050,149,1
,5637,70,1
,8049,50,1
,1561,63,1
,6800,64,1
,4625,173,1
,7559,90,1
,7325,33,1
,7662,56,1
,8528,22,1
,9931,104,1
,298,120,1
,2063,55,1
,3838,107,1
,8225,154,1
,7809,157,1
,9043,50,1
,4579,44,1
,5978,138,1
,8622,37,1
,3328,45,1
,5723,27,1
,2605,130,1
,3794,160,1
,8016,92,1
,7794,57,1
,673,25,1
,7076,6,1
,4551,87,1
,249,112,1
,9871,3,1
,3329,107,1
,2812,66,1
,1002,17,1
,5651,16,1
,3425,117,1
,9929,34,1
,4241,141,1
,8656,54,1
,5890,37,1
,554,90,1
,9319,125,1
,8190,56,1
,3352,120,1
,4975,133,1
,4836,151,1
,2050,50,1
,8380,139,1
,5777,87,1
,941,150,1
,8107,162,1
,1239,15,1
,9172,133,1
,639,148,1
,1954,86,1
,2518,161,1
,7138,177,1
,8317,154,1
,9753,164,1
,7670,176,1
,1462,130,1
,5619,31,1
,8353,40,1
,9869,117,1
,6688,145,1
,3425,13,1
,1982,122,1
,9802,88,1
,31,1,1
,917,81,1
,931,154,1
,5009,81,1
,6464,15,1
,9656,54,1
,364,117,1
,4186,131,1
,1214,15,1
,3444,91,1
,5311,82,1
,8827,158,1
,6056,8,1
,458,57,1
,6881,75,1
,3218,92,1
,5800,6,1
,266,67,1
,6431,161,1
,5968,31,1
,8317,50,1
,653,53,1
,1048,113,1
,436,107,1
,4754,77,1
,7621,122,1
,5338,33,1
,1584,94,1
,3049,122,1
,8127,34,1
,4935,158,1
,5711,119,1
,2979,17,1
,9362,15,1
,1406,155,1
,8685,93,1
,8283,92,1
,1242,51,1
,8259,40,1
,3792,178,1
,8350,67,1
,5395,169,1
,8861,45,1
,378,93,1
,3329,99,1
,2495,1,1
,7262,138,1
,7276,44,1
,4554,44,1
,6336,134,1
,9749,101,1
,6053,173,1
,7494,109,1
,7933,35,1
,8647,70,1
,8449,40,1
,4439,152,1
,3882,71,1
,1485,61,1
,4737,172,1
,3875,79,1
,5109,79,1
,8366,167,1
,7358,157,1
,2486,53,1
,4372,131,1
,5892,35,1
,135,44,1
,6148,169,1
,2485,114,1
,1742,69,1
,7237,166,1
,323,166,1
,7265,119,1
,8628,16,1
,9847,75,1
,2580,76,1
,6378,161,1
,3686,169,1
,4038,170,1
,882,61,1
,8332,96,1
,1179,158,1
,4715,100,1
,631,135,1
,9685,78,1
,7358,113,1
,4258,98,1
,3273,28,1
,5134,150,1
,4872,52,1
,9241,157,1
,5790,20,1
,3268,86,1
,1565,179,1
,5489,48,1
,9557,60,1
,2908,151,1
,6022,178,1
,2648,32,1
,2247,92,1
,9315,152,1
,3365,116,1
,781,158,1
,6001,85,1
,441,75,1
,7732,19,1
,6758,155,1
,7411,86,1
,4397,75,1
,1438,94,1
,6324,102,1
,9292,62,1
,7397,22,1
,1912,25,1
,4636,25,1
,3113,4,1
,6441,57,1
,6066,94,1
,9218,108,1
,329,119,1
,5593,60,1
,1807,175,1
,3111,47,1
,5810,8,1
,5413,33,1
,487,133,1
,2067,116,1
,884,107,1
,135,27,1
,8950,90,1
,1757,46,1
,9386,115,1
,3567,41,1
,1833,180,1
,1984,79,1
,922,21,1
,9663,64,1
,1867,103,1
,7582,8,1
,9406,120,1
,9192,45,1
,5103,93,1
,3730,15,1
,4303,112,1
,2957,177,1
,9182,153,1
,8683,173,1
,209,153,1
,5981,3,1
,8461,8,1
,5615,12,1
,9909,119,1
,1927,53,1
,9034,72,1
,4167,69,1
,8234,106,1
,3115,17,1
,3212,2,1
,6291,92,1
,6986,84,1
,3244,105,1
,5898,79,1
,2502,5,1
,2779,30,1
,2375,177,1
,1773,15,1
,5832,103,1
,635,110,1
,2847,15,1
,8102,119,1
,7320,180,1
,20,17,1
,9417,103,1
,5834,22,1
,1536,6,1
,3023,7,1
,6515,123,1
,4923,34,1
,1699,115,1
,7172,56,1
,741,150,1
,8572,23,1
,1706,166,1
,7640,37,1
,1221,5,1
,9843,118,1
,9106,100,1
,8943,60,1
,6895,41,1
,5086,13,1
,930,143,1
,4325,24,1
,7887,136,1
,347,27,1
,8284,167,1
,7330,50,1
,6906,100,1
,4161,42,1
,6344,95,1
,4413,134,1
,3270,32,1
,3903,27,1
,6685,46,1
,2452,53,1
,424,155,1
,9358,134,1
,1399,58,1
,301,172,1
,450,173,1
,5525,16,1
,1240,13,1
,8456,106,1
,3331,52,1
,3217,44,1
,1417,129,1
,5939,35,1
,1599,151,1
,6007,110,1
,9282,109,1
,6220,159,1
,4968,49,1
,28,47,1
,1722,91,1
,64,59,1
,3989,47,1
,8834,81,1
,2422,64,1
,255,56,1
,2538,32,1
,8905,49,1
,9498,114,1
,1106,62,1
,5114,120,1
,7044,58,1
,3695,151,1
,4233,88,1
,4238,111,1
,6769,165,1
,6505,174,1
,5989,98,1
,662,28,1
,134,125,1
,638,23,1
,7239,69,1
,4941,47,1
,5753,157,1
,8264,105,1
,2543,27,1
,5210,143,1
,2930,23,1
,2011,173,1
,964,76,1
,9791,26,1
,5114,155,1
,5145,34,1
,8634,27,1
,4374,130,1
,9324,89,1
,6501,127,1
,850,124,1
,1029,14,1
,5052,175,1
,5308,39,1
,1467,61,1
,5734,34,1
,1655,108,1
,7041,139,1
,2209,35,1
,3909,124,1
,2959,87,1
,5316,39,1
,3682,175,1
,148,4,1
,898,149,1
,8753,27,1
,3410,57,1
,7213,173,1
,3319,111,1
,9813,77,1
,8609,4,1
,9615,63,1
,4815,143,1
,4787,1,1
,6894,16,1
,5487,179,1
,8728,91,1
,3340,46,1
,6787,71,1
,1332,37,1
,7686,127,1
,4003,179,1
,9703,25,1
,8987,103,1
,7494,98,1
,526,19,1
,1914,15,1
,6070,36,1
,8947,120,1
,8317,137,1
,9896,70,1
,4904,168,1
,2396,145,1
,8823,124,1
,405,92,1
,5374,161,1
,5908,159,1
,7557,111,1
,4035,8,1
,371,113,1
,6633,70,1
,5256,99,1
,7355,180,1
,9804,9,1
,7089,97,1
,9911,167,1
,802,73,1
,1387,99,1
,4421,80,1
,9276,73,1
,5148,92,1
,4162,71,1
,179,152,1
,2652,164,1
,6495,133,1
,398,173,1
,9353,72,1
,3017,172,1
,4673,58,1
,9750,91,1
,9378,107,1
,1644,64,1
,1498,92,1
,9541,37,1
,3125,93,1
,1362,89,1
,1941,101,1
,2452,128,1
,6078,18,1
,8305,134,1
,289,86,1
,9767,87,1
,8040,159,1
,3339,100,1
,6604,137,1
,8211,134,1
,3467,35,1
,5772,79,1
,7811,52,1
,7381,177,1
,1440,107,1
,5077,125,1
,9215,1,1
,7574,30,1
,9417,118,1
,6883,102,1
,1434,126,1
,4617,14,1
,5285,89,1
,6782,121,1
,897,166,1
,4816,71,1
,579,72,1
,4577,76,1
,8043,157,1
,9073,25,1
,6560,146,1
,7987,75,1
,9327,157,1
,9082,58,1
,1201,139,1
,7187,99,1
,6797,82,1
,5750,68,1
,3264,80,1
,1889,8,1
,4046,71,1
,3920,36,1
,166,65,1
,553,138,1
,6147,142,1
,1816,166,1
,8416,90,1
,4006,165,1
,2680,10,1
,959,170,1
,8600,82,1
,5691,167,1
,6741,155,1
,5024,7,1
,6319,46,1
,5865,177,1
,5742,119,1
,8847,15,1
,4729,177,1
,8082,174,1
,3119,1,1
,203,11,1
,6449,178,1
,7090,107,1
,1996,95,1
,4114,119,1
,6514,71,1
,9742,92,1
,4181,78,1
,3522,96,1
,5576,89,1
,3634,162,1
,8581,154,1
,5964,149,1
,4788,42,1
,7903,99,1
,898,106,1
,1247,59,1
,8365,66,1
,9257,106,1
,7868,43,1
,5825,5,1
,3272,40,1
,2039,114,1
,4390,37,1
,7310,81,1
,7929,60,1
,5680,126,1
,4545,57,1
,8029,36,1
,5691,102,1
,474,57,1
,3489,152,1
,3042,72,1
,4075,144,1
,565,176,1
,5999,176,1
,463,150,1
,9319,149,1
,2343,18,1
,1820,16,1
,318,147,1
,2510,172,1
,5958,152,1
,6262,23,1
,6648,149,1
,2153,140,1
,3331,119,1
,4494,6,1
,8315,180,1
,4480,124,1
,2905,62,1
,470,77,1
,3096,116,1
,6208,15,1
,3663,124,1
,9771,172,1
,7224,8,1
,4119,141,1
,8524,72,1
,8896,163,1
,4727,48,1
,4108,20,1
,1016,90,1
,6066,161,1
,7833,63,1
,4535,4,1
,2948,32,1
,2795,70,1
,5139,99,1
,1528,167,1
,1591,74,1
,3534,99,1
,4472,101,1
,478,54,1
,7322,27,1
,7347,67,1
,5760,179,1
,1010,80,1
,3199,16,1
,3676,2,1
,7642,88,1
,2633,100,1
,849,103,1
,7309,54,1
,3288,148,1
,9486,109,1
,8812,172,1
,2877,111,1
,1517,5,1
,5420,9,1
,1956,147,1
,2515,98,1
,9197,73,1
,8566,99,1
,3103,128,1
,901,175,1
,935,119,1
,8205,162,1
,668,124,1
,3260,34,1
,175,30,1
,6832,118,1
,9402,46,1
,5405,69,1
,7079,158,1
,1816,41,1
,5825,134,1
,9110,42,1
,666,126,1
,9934,26,1
,242,19,1
,1472,26,1
,4619,175,1
,1191,3,1
,7165,72,1
,6705,122,1
,2710,96,1
,236,126,1
,5224,29,1
,8774,28,1
,4896,104,1
,4591,58,1
,8154,155,1
,1453,95,1
,7423,114,1
,6333,153,1
,6506,97,1
,7639,77,1
,98,132,1
,4880,136,1
,6555,33,1
,6566,152,1
,5911,92,1
,6024,124,1
,494,60,1
,4118,20,1
,6515,88,1
,5451,55,1
,197,26,1
,3808,65,1
,8110,139,1
,3048,100,1
,5860,78,1
,9078,92,1
,6683,113,1
,4436,117,1
,5992,161,1
,4476,141,1
,3150,14,1
,3288,69,1
,2669,80,1
,3927,122,1
,1745,55,1
,2076,152,1
,6166,82,1
,1770,127,1
,4450,76,1
,3114,108,1
,4278,111,1
,2720,144,1
,1218,154,1
,3121,7,1
,433,141,1
,5041,173,1
,141,74,1
,2243,139,1
,425,26,1
,2683,143,1
,5927,54,1
,1269,71,1
,3223,33,1
,441,69,1
,6905,145,1
,133,23,1
,1765,68,1
,7302,102,1
,5256,109,1
,8052,179,1
,2394,110,1
,8508,82,1
,6083,21,1
,2822,20,1
,3759,152,1
,8284,1,1
,5799,167,1
,6975,35,1
,9297,24,1
,3761,93,1
,6755,168,1
,6675,141,1
,108,93,1
,3825,105,1
,9149,5,1
,8792,8,1
,1715,58,1
,6919,91,1
,8967,124,1
,1280,123,1
,4060,126,1
,5522,70,1
,5000,100,1
,4918,21,1
,7003,106,1
,1909,62,1
,2024,76,1
,3168,169,1
,228,59,1
,5738,172,1
,3906,142,1
,5552,157,1
,6164,159,1
,6502,154,1
,7709,157,1
,6319,147,1
,1403,2,1
,1817,154,1
,2258,46,1
,7035,49,1
,2272,138,1
,8753,73,1
,471,139,1
,507,105,1
,8873,157,1
,9478,155,1
,1599,105,1
,7442,66,1
,4205,34,1
,3723,23,1
,4696,140,1
,4157,112,1
,1302,171,1
,4884,156,1
,4976,95,1
,9999,5,1
,4112,77,1
,7672,67,1
,8905,91,1
,6179,83,1
,4332,149,1
,6748,179,1
,1781,31,1
,1167,87,1
,8950,35,1
,1276,5,1
,1039,144,1
,2416,77,1
,9493,35,1
,9633,162,1
,5037,86,1
,4394,145,1
,5837,157,1
,3057,32,1
,1866,143,1
,2577,58,1
,2080,71,1
,5385,74,1
,1011,140,1
,5238,174,1
,6625,48,1
,8415,106,1
,4333,70,1
,4910,100,1
,1645,99,1
,3054,76,1
,6224,106,1
,5021,15,1
,2704,79,1
,7055,169,1
,7666,46,1
,5237,174,1
,5339,74,1
,3628,95,1
,1859,169,1
,4094,167,1
,8777,104,1
,9133,86,1
,518,10,1
,5626,169,1
,8013,162,1
,5865,47,1
,7568,62,1
,4153,123,1
,9539,179,1
,6040,45,1
,981,173,1
,3278,119,1
,7988,37,1
,2217,108,1
,5339,146,1
,6084,113,1
,446,48,1
,7433,90,1
,4823,176,1
,5388,174,1
,2627,37,1
,8024,43,1
,3686,145,1
,4791,79,1
,1499,113,1
,4618,5,1
,2019,20,1
,2177,58,1
,6609,30,1
,8470,16,1
,4920,168,1
,5014,21,1
,2280,168,1
,8504,31,1
,3780,84,1
,2201,106,1
,5533,108,1
,207,128,1
,3537,33,1
,3541,93,1
,3835,30,1
,9174,159,1
,5630,104,1
,776,90,1
,1,178,1
,5339,135,1
,8081,53,1
,4349,61,1
,4972,18,1
,2040,155,1
,7372,120,1
,3103,89,1
,6896,122,1
,2694,126,1
,2146,75,1
,240,113,1
,6597,177,1
,8352,52,1
,2909,114,1
,8189,13,1
,3764,106,1
,2660,36,1
,2467,88,1
,2143,59,1
,4065,57,1
,388,103,1
,1717,169,1
,2656,132,1
,1439,3,1
,1774,99,1
,5063,179,1
,5364,107,1
,3731,165,1
,5602,8,1
,7727,105,1
,4671,73,1
,2867,82,1
,3450,118,1
,9218,176,1
,8011,119,1
,999,84,1
,216,120,1
,3973,162,1
,3761,79,1
,970,113,1
,5963,113,1
,5336,65,1
,8368,54,1
,3627,103,1
,8917,75,1
,2884,96,1
,6398,110,1
,1998,96,1
,6376,132,1
,5833,143,1
,4898,21,1
,220,70,1
,3235,146,1
,3105,37,1
,9040,98,1
,1923,50,1
,7151,9,1
,9162,61,1
,7162,176,1
,7185,96,1
,7139,20,1
,3086,165,1
,2940,97,1
,1689,178,1
,7016,171,1
,8244,1,1
,6126,15,1
,7208,136,1
,9618,170,1
,8928,126,1
,3355,59,1
,3853,26,1
,3378,24,1
,6203,171,1
,9120,53,1
,9449,90,1
,9143,59,1
,3478,23,1
,3976,85,1
,6601,118,1
,630,45,1
,3455,70,1
,9741,102,1
,730,27,1
,3684,25,1
,146,47,1
,6103,38,1
,7769,80,1
,9933,5,1
,2087,164,1
,6687,129,1
,3793,102,1
,4789,178,1
,5121,73,1
,8038,128,1
,8207,159,1
,4766,164,1
,9180,5,1
,4835,123,1
,876,52,1
,1045,95,1
,6455,72,1
,1022,118,1
,6432,12,1
,3753,91,1
,3624,172,1
,6624,33,1
,229,92,1
,2233,161,1
,6910,109,1
,9074,71,1
,4208,170,1
,813,132,1
,1649,141,1
,5436,74,1
,1460,85,1
,4875,52,1
,7125,112,1
,2150,129,1
,8599,73,1
,1958,58,1
,2127,170,1
,5373,5,1
,7368,39,1
,3899,166,1
,7145,66,1
,3538,37,1
,7039,135,1
,590,100,1
,5267,69,1
,6933,39,1
,9097,50,1
,4377,116,1
,2585,117,1
,8158,76,1
,355,11,1
,1234,77,1
,1211,35,1
,4128,17,1
,1729,58,1
,9601,17,1
,9037,100,1
,9532,82,1
,5828,84,1
,8496,34,1
,232,85,1
,5625,164,1
,278,178,1
,1503,165,1
,1752,102,1
,3667,22,1
,2144,140,1
,3767,169,1
,5287,92,1
,2190,58,1
,4354,86,1
,5141,124,1
,4543,50,1
,5084,48,1
,7248,34,1
,9163,63,1
,1314,156,1
,9429,41,1
,7122,91,1
,8596,127,1
,9137,79,1
,5164,115,1
,2167,125,1
,152,152,1
,3939,91,1
,985,137,1
,2608,131,1
,4772,43,1
,7328,160,1
,8871,47,1
,9867,106,1
,7829,56,1
,9412,103,1
,381,176,1
,66,3,1
,859,106,1
,5390,166,1
,6017,39,1
,2874,45,1
,1901,134,1
,6269,45,1
,8433,158,1
,3830,121,1
,5751,178,1
,7743,89,1
,4849,138,1
,5728,93,1
,3046,68,1
,9781,88,1
,9452,68,1
,1815,18,1
,9475,19,1
,6057,91,1
,584,158,1
,9993,36,1
,7978,147,1
,3587,143,1
,8911,178,1
,8519,33,1
,1964,42,1
,7288,175,1
,8699,145,1
,1274,133,1
,2897,103,1
,7680,149,1
,8221,110,1
,9930,44,1
,2230,65,1
,710,108,1
,856,130,1
,2084,156,1
,3750,73,1
,3773,56,1
,2276,115,1
,3481,113,1
,4809,72,1
,9077,89,1
,6667,11,1
,7995,105,1
,5439,110,1
,7895,9,1
,8977,78,1
,5585,31,1
,4517,9,1
,7457,158,1
